"CODUSU";"TRIM";"ANO4";"AGLOMERADO";"NRO_HOGAR";"PROVINCIA";"ITF";"IPCF";"REALIZADA";"PONDIH";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V3";"V4";"V6";"V7";"V8";"V9";"V10";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4";"PONDERA";"V2_01";"V21_01";"V22_01";"V2_02";"V21_02";"V22_02";"V2_03";"V21_03";"V22_03";"V5_01";"V5_02";"V5_03";"V11_01";"V11_02"
"TQRMNOSYTHJLKMCDEJKCD00659365";3;2024;44;1;22;240000;240000;1;1713;2;2;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;2;"";4;2;2;1;"";1;1;2;2;2;2;2;2;0;98;0;0;0;1609;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOSXYHJLKMCDEJKCD00663650";3;2024;44;1;22;145000;145000;1;295;3;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";3;2;"";4;1;2;1;"";1;2;1;2;2;2;2;1;0;98;0;0;0;271;2;2;2;2;2;2;1;2;2;2;2;2;2;2
"TQRMNOQXSHJLKMCDEJKCD00659288";3;2024;44;1;22;320000;320000;1;1391;2;1;2;0;2;2;2;0;0;0;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;1072;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOQXQHJLKMCDEJKCD00659193";3;2024;44;1;22;240000;240000;1;1153;1;1;2;0;2;2;2;0;0;0;0;6;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";1;2;"";4;2;2;1;"";1;2;2;2;2;2;2;1;0;98;0;0;0;937;2;2;2;1;2;2;2;2;2;2;2;2;2;2
"TQRMNOSYQHJLKMCDEJKCD00663415";3;2024;44;1;22;145000;72500;1;565;1;1;2;0;2;2;2;0;0;0;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";1;2;"";4;2;2;1;"";1;2;2;2;2;2;2;2;0;1;0;0;0;516;2;2;2;2;2;2;1;2;2;2;2;2;2;2
"TQRMNORUTHKLLOCDEJKCD00872135";3;2024;44;1;22;545000;109000;1;692;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;5;0;5;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;3;4;0;0;0;565;2;2;2;2;2;2;1;2;2;1;2;2;1;2
"TQRMNORURHKLLOCDEJKCD00872134";3;2024;44;1;22;642000;80250;1;1237;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;2;6;1;"";3;1;"";4;1;1;4;"COMPRA AGUA";1;2;2;2;2;2;2;3;4;98;0;0;0;1033;2;2;2;1;2;2;2;2;2;1;2;2;2;2
"TQRMNOPTQHKLLOCDEJKCD00872133";3;2024;44;1;22;150000;75000;1;1037;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;2;2;2;2;2;1;0;98;0;0;0;929;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPSXHKLLOCDEJKCD00872132";3;2024;44;1;22;120000;60000;1;1037;2;2;2;0;1;2;2;2;0;2;0;1;"";3;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";4;1;2;1;"";1;1;2;2;2;2;2;1;0;98;0;0;0;929;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNORUSHKLLOCDEJKCD00869519";3;2024;44;1;22;356000;71200;1;1453;2;2;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1;"";2;1;"";4;1;1;4;"trae agua el municipio";1;1;1;2;2;2;2;2;0;98;0;0;0;1058;0;2;2;0;2;2;0;2;2;1;2;2;1;2
"TQRMNORUPHKLLOCDEJKCD00869518";3;2024;44;1;22;710000;118333,33;1;1214;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;1;"";3;2;"";4;2;3;4;"DEPOSITO";1;2;3;4;2;2;2;1;0;98;0;0;0;1031;2;2;2;1;2;2;2;2;2;2;2;2;2;2
"TQRMNOPTPHKLLOCDEJKCD00869517";3;2024;44;1;22;370000;123333,33;1;821;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";2;1;"";4;1;1;1;"";1;1;2;2;2;2;2;1;0;98;0;0;0;693;2;2;2;2;2;2;1;2;2;2;2;2;2;2
"TQRMNOPSWHKLLOCDEJKCD00869516";3;2024;44;1;22;261000;65250;1;1012;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;1;"";2;1;"";4;1;2;1;"";1;1;2;2;2;2;2;2;3;98;0;0;0;909;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNOPSYHKLLOCDEJKCD00867877";3;2024;44;1;22;309000;154500;1;524;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;465;2;2;2;2;2;2;1;2;2;1;2;2;2;2
"TQRMNOWWPHJLKRCDEJKCD00871282";3;2024;44;1;22;750000;150000;1;3007;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1;"";2;1;"";4;1;1;1;"";1;1;2;2;2;2;2;1;0;98;0;0;0;2916;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNOPYSHJLKRCDEJKCD00871281";3;2024;44;1;22;240000;48000;1;2335;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;2;98;0;0;0;2191;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOPYPHJLKRCDEJKCD00871280";3;2024;44;1;22;500000;125000;1;3920;2;2;2;0;1;2;2;2;0;2;0;6;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;"";2;2;"";4;1;2;1;"";1;1;2;2;2;2;2;1;0;98;0;0;0;2760;2;2;2;2;2;2;1;2;2;2;2;2;2;2
"TQRMNOWWRHJLKRCDEJKCD00869137";3;2024;44;1;22;100000;100000;1;1285;1;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";1;1;"";4;1;1;1;"";1;1;2;2;2;2;2;1;0;98;0;0;0;1052;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOWWQHJLKRCDEJKCD00869124";3;2024;44;1;22;464000;77333,33;1;3217;2;2;2;0;1;2;2;2;0;2;0;1;"";3;"";1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;6;3;3;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;2;98;0;0;0;2827;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNOWVYHJLKRCDEJKCD00869123";3;2024;44;1;22;668000;111333,33;1;3334;1;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;6;1;5;1;"";1;2;"";4;2;2;1;"";1;1;2;2;2;2;2;2;0;98;0;0;0;2906;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNOPYRHJLKRCDEJKCD00869122";3;2024;44;1;22;678000;75333,33;1;2739;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;9;2;7;1;"";2;1;"";4;1;1;1;"";1;1;2;2;2;2;2;2;0;98;0;0;0;2661;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNOPYQHJLKRCDEJKCD00869121";3;2024;44;1;22;347000;115666,67;1;3054;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";2;1;"";4;1;1;1;"";1;1;2;2;2;2;2;1;0;98;0;0;0;2986;2;2;2;2;2;2;1;2;2;1;2;2;2;2
"TQRMNOPXYHJLKRCDEJKCD00869056";3;2024;44;1;22;974000;139142,86;1;2578;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;1;2;2;1;1;2;2;2;2;2;2;1;2;2;2;2;2;7;1;6;1;"";3;1;"";4;1;1;1;"";1;1;2;2;2;2;2;2;3;98;0;0;0;2582;2;2;2;2;2;2;1;2;2;1;2;2;2;2
"TQRMNOSWTHKKKSCDEJKCD00872034";3;2024;44;1;22;800000;400000;1;735;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";2;1;"";4;2;1;1;"";1;1;1;2;2;2;2;1;0;2;0;0;0;660;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOQTQHKKKSCDEJKCD00869046";3;2024;44;1;22;234000;78000;1;841;3;3;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";3;2;"";4;2;1;1;"";1;1;1;1;2;2;2;2;0;1;3;0;0;778;2;2;2;2;2;2;1;2;2;2;2;2;2;2
"TQRMNOQTPHKKKSCDEJKCD00869045";3;2024;44;1;22;417000;83400;1;556;3;3;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;3;4;0;467;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNOQSXHKKKSCDEJKCD00869044";3;2024;44;1;22;1054000;527000;1;942;4;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;2;0;0;0;793;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOSWUHKKKSCDEJKCD00867860";3;2024;44;1;22;1700000;566666,67;1;953;1;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1;"";1;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;1;0;0;0;756;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOTTTHJMKMCDEJKCD00869511";3;2024;44;1;22;0;0;1;0;4;3;1;1;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;1;2;1;1;1;2;2;2;9;2;7;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;4;6;3;1;0;263;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNOQTUHJMKMCDEJKCD00662023";3;2024;44;1;22;300000;150000;1;237;4;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;230;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOTRTHJMKMCDEJKCD00868723";3;2024;44;1;22;1575000;393750;1;334;2;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1;"";2;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;295;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOSTTHJMKMCDEJKCD00659106";3;2024;44;1;22;516000;258000;1;342;3;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;1;2;98;0;0;0;362;1;2;2;1;2;2;2;2;2;2;2;2;2;2
"TQRMNORQXHKMLLCDEJKCD00872323";3;2024;44;1;22;1036000;1036000;1;967;3;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;"";3;1;"";2;1;1;4;"ALJIBE";1;1;1;1;2;2;2;96;0;98;0;0;0;883;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNORQUHKMLLCDEJKCD00872322";3;2024;44;1;22;1600000;533333,33;1;860;4;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;2;97;0;0;0;722;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPXVHKMLLCDEJKCD00872321";3;2024;44;1;22;1080000;540000;1;977;2;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;2;"";1;1;1;2;2;2;2;1;0;98;0;0;0;1036;1;2;2;1;2;2;2;2;2;2;2;2;2;2
"TQRMNORQYHKMLLCDEJKCD00869333";3;2024;44;1;22;3160000;1053333,33;1;765;3;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;"";3;1;"";4;1;1;4;"ALJIBE";1;1;1;2;2;2;2;1;0;97;0;0;0;612;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNORQWHKMLLCDEJKCD00869291";3;2024;44;1;22;463000;231500;1;665;5;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";5;1;"";2;1;1;4;"ALJIBE";1;1;1;2;2;2;2;2;0;98;0;0;0;659;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOPXXHKMLLCDEJKCD00869290";3;2024;44;1;22;400000;400000;1;1612;1;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;"";1;2;"";4;2;2;4;"ALJIBE";1;2;2;3;2;2;2;1;0;98;0;0;0;1370;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPXUHKMLLCDEJKCD00869289";3;2024;44;1;22;400000;200000;1;828;1;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;"";1;1;"";2;1;1;2;"";1;1;1;2;2;2;2;1;2;98;0;0;0;659;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPXTHKMLLCDEJKCD00869288";3;2024;44;1;22;257000;257000;1;379;1;1;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;1;0;1;2;"";2;1;"";4;1;1;2;"";1;1;1;2;2;2;2;1;0;98;0;0;0;347;2;2;2;2;2;2;1;2;2;2;2;2;2;2
"TQRMNOSSPHJKKQCDEJKCD00661297";3;2024;44;1;22;224000;224000;1;347;3;1;2;0;2;2;2;0;0;0;0;5;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3;"";1;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;279;2;2;2;1;2;2;2;2;2;2;2;2;2;2
"TQRMNOPTQHJKKQCDEJKCD00664494";3;2024;44;1;22;224000;224000;1;222;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;206;2;2;2;1;2;2;2;2;2;2;2;2;2;2
"TQRMNOQYVHJKKQCDEJKCD00664616";3;2024;44;1;22;0;0;1;0;3;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;4;0;0;237;2;2;2;2;2;2;1;2;2;2;2;2;2;2
"TQRMNORWQHKLLRCDEJKCD00872036";3;2024;44;1;22;0;0;1;0;2;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;429;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNORQPHKLLRCDEJKCD00872035";3;2024;44;1;22;200000;200000;1;512;2;1;2;0;1;2;2;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;487;2;2;2;1;2;2;2;2;2;2;2;2;2;2
"TQRMNORWPHKLLRCDEJKCD00869066";3;2024;44;1;22;420000;70000;1;554;2;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;3;0;0;0;379;2;2;2;2;2;2;1;2;2;1;2;2;1;2
"TQRMNORPXHKLLRCDEJKCD00869065";3;2024;44;1;22;0;0;1;0;3;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;0;98;0;0;0;570;1;2;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOPQRHKLLRCDEJKCD00869064";3;2024;44;1;22;0;0;1;0;2;2;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1;"";2;1;"";4;1;2;1;"";1;1;2;3;2;2;2;1;0;98;0;0;0;406;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPQPHKLLRCDEJKCD00869063";3;2024;44;1;22;480000;120000;1;482;2;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1;"";2;1;"";4;2;1;1;"";1;1;1;1;2;2;2;1;0;98;0;0;0;362;2;2;2;2;2;2;1;2;2;1;2;2;2;2
"TQRMNOSPRHKLLPCDEJKCD00872152";3;2024;44;1;22;600000;120000;1;775;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;4;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;2;0;1;3;4;0;737;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNOSWRHKMLMCDEJKCD00869573";3;2024;44;1;22;730000;365000;1;150;2;1;2;0;2;2;2;0;0;0;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;0;2;2;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;1;0;2;0;0;0;120;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNORTQHKMLMCDEJKCD00869572";3;2024;44;1;22;1130000;565000;1;255;4;1;2;0;2;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;1;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;1;0;0;0;238;1;1;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOPWTHKMLMCDEJKCD00869571";3;2024;44;1;22;1030000;206000;1;294;3;2;2;0;1;1;1;2;0;2;0;3;"";2;"";1;2;1;2;2;1;2;2;2;2;1;2;2;1;1;2;2;2;2;5;3;2;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;1;2;1;2;98;0;0;0;267;1;1;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOPWSHKMLMCDEJKCD00869526";3;2024;44;1;22;920000;306666,67;1;120;4;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";4;1;"";4;1;1;1;"";1;1;1;2;2;2;2;2;0;3;0;0;0;113;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOSWQHKMLMCDEJKCD00868901";3;2024;44;1;22;1880000;940000;1;175;3;1;2;0;2;2;1;2;0;2;0;1;"";2;"";1;1;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;"";3;1;"";4;2;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;157;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOPWRHKMLMCDEJKCD00868900";3;2024;44;1;22;560000;280000;1;138;3;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;2;98;0;0;0;141;1;1;2;2;2;2;2;2;2;2;2;2;2;2
"TQRMNOVPYHJKKOCDEJKCD00872125";3;2024;44;1;22;0;0;1;0;3;2;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;"";3;1;"";4;1;1;2;"";1;1;1;2;2;2;2;2;0;98;0;0;0;399;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOTVVHJKKOCDEJKCD00660434";3;2024;44;1;22;386000;96500;1;657;3;2;2;0;2;2;2;0;0;0;0;2;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1;"";3;2;"";4;2;1;2;"";1;1;1;2;2;2;2;1;0;2;0;0;0;480;1;2;2;2;2;2;2;2;2;1;2;2;2;2
"TQRMNORXQHJKKOCDEJKCD00661221";3;2024;44;1;22;270000;90000;1;334;4;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";4;1;"";4;2;1;1;"";1;1;1;2;2;1;2;1;2;98;0;0;0;271;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNORWXHJKKOCDEJKCD00660942";3;2024;44;1;22;0;0;1;0;3;2;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;550;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQSMNORXPHJKKOCDEJKCD00868993";3;2024;44;1;22;0;0;1;0;1;1;2;0;1;2;2;2;0;2;0;2;"";2;"";3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";1;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;2;98;0;0;0;940;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNOTVXHJKKOCDEJKCD00660741";3;2024;44;1;22;525000;262500;1;590;4;3;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;"";4;3;"";4;1;1;2;"";1;1;1;2;2;2;2;2;0;98;0;0;0;572;2;2;2;1;2;2;1;2;2;2;2;2;2;2
"TQRMNOTVWHJKKOCDEJKCD00660187";3;2024;44;1;22;0;0;1;0;2;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;"";3;3;"";4;2;1;2;"";1;1;1;1;2;2;2;2;0;98;0;0;0;399;2;2;2;1;2;2;2;2;2;2;2;2;2;2
"TQRMNOTVUHJKKOCDEJKCD00663873";3;2024;44;1;22;558000;111600;1;605;3;2;2;0;2;2;2;0;0;0;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1;"";3;2;"";4;2;1;2;"";1;1;1;2;2;2;2;1;0;3;0;0;0;556;1;2;2;1;2;2;2;2;2;2;2;2;2;2
"TQRMNORXRHJKKOCDEJKCD00661224";3;2024;44;1;22;290000;96666,67;1;445;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";3;2;"";4;1;1;1;"";1;1;1;2;2;1;2;1;0;98;0;0;0;339;0;2;2;0;2;2;0;2;2;1;2;2;2;2
"TQRMNORXPHJKKOCDEJKCD00869057";3;2024;44;1;22;0;0;1;0;3;2;2;0;1;2;2;2;0;2;0;2;"";2;"";3;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1;"";3;1;"";1;1;1;1;"";1;1;1;2;2;2;2;1;0;98;0;0;0;482;0;2;2;0;2;2;0;2;2;2;2;2;2;2
"TQRMNORWYHJKKOCDEJKCD00660971";3;2024;44;1;22;156000;78000;1;889;2;2;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;"";2;1;"";4;1;1;1;"";1;1;1;2;2;2;2;1;2;98;0;0;0;883;0;2;2;0;2;2;0;2;2;2;1;2;2;2
"TQRMNOWPSHJLKUCDEJKCD00663845";3;2024;44;1;22;160000;53333,33;1;614;1;1;2;0;2;2;2;0;0;0;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;1;"";1;2;"";4;1;2;1;"";1;1;2;2;2;2;2;1;0;98;0;0;0;436;0;2;2;0;2;2;0;2;2;2;2;2;2;2
