jurisdiccion,fecha,salario_promedio,ipc_nacional,ipc_regional,ipc_region,salario_real_nac,salario_real_reg,salario_real_nac_ma12,salario_real_reg_ma12
Mendoza,2024-07-01,956760.1767880603,6607.7479,6769.7854,Cuyo,14479.368633117198,14132.799199041972,14916.147925143556,14613.7873164433
Misiones,2024-07-01,788603.7052947578,6607.7479,6681.8247,NEA,11934.530754340036,11802.220810952402,12491.52150434937,12023.613251527364
Neuquén,2024-07-01,2157378.1919974727,6607.7479,6497.5651,Patagonia,32649.220651978452,33202.871518708955,33147.185955458204,33747.25482043192
Río Negro,2024-07-01,1244838.000208168,6607.7479,6497.5651,Patagonia,18839.066184836865,19158.53063493228,18976.15506026382,19319.839287984847
Salta,2024-07-01,1036691.0466253672,6607.7479,6612.6868,NOA,15689.022376676434,15677.30452053721,16009.15796187288,15696.912645164633
San Juan,2024-07-01,1010722.6199935497,6607.7479,6769.7854,Cuyo,15296.022718928936,14929.90634523732,16138.064215216285,15807.16625712751
San Luis,2024-07-01,1095953.168716337,6607.7479,6769.7854,Cuyo,16585.88047398626,16188.890843073654,17064.89566396405,16717.147147465057
Santa Cruz,2024-07-01,2370314.6950759008,6607.7479,6497.5651,Patagonia,35871.748301352425,36480.04534923245,35440.19137975791,36076.02413016227
Santa Fe,2024-07-01,1125253.4476233616,6607.7479,6662.3273,Pampeana,17029.303548692613,16889.79536660352,17747.844708540644,17559.41727359285
Santiago del Estero,2024-07-01,746806.0233154072,6607.7479,6612.6868,NOA,11301.975114931476,11293.533867586277,11987.25100304694,11746.04435493249
Tierra del Fuego,2024-07-01,1655835.351417526,6607.7479,6497.5651,Patagonia,25058.99705128771,25483.9363043477,25822.558706650114,26291.506021395748
Tucumán,2024-07-01,801073.6246869442,6607.7479,6612.6868,NOA,12123.247387917812,12114.192746690258,13255.493045621948,12986.196282871497
Buenos Aires,2024-08-01,1237895.0087018153,6883.4412,6822.4011,GBA,17983.665040994543,18144.56509603071,18791.9136407488,19077.128926187386
C.A.B.A.,2024-08-01,1474324.1565871043,6883.4412,6822.4011,GBA,21418.417238562368,21610.048060456375,23126.380308161366,23479.185478121894
Catamarca,2024-08-01,1015060.9377299856,6883.4412,6946.3272,NOA,14746.416919054753,14612.915696369524,15179.132991866578,14915.334142959196
Chaco,2024-08-01,900892.7205454516,6883.4412,6973.5358,NEA,13087.824743028988,12918.736583319063,13613.643076940927,13155.76780385998
Chubut,2024-08-01,2058785.7260247008,6883.4412,6797.2162,Patagonia,29909.251291704226,30288.660319863015,30199.63734200987,30721.51805632968
Corrientes,2024-08-01,870592.3082647894,6883.4412,6973.5358,NEA,12647.63194700914,12484.230858394523,13361.987451203935,12908.105671148991
Córdoba,2024-08-01,1049452.9683953845,6883.4412,6922.6205,Pampeana,15246.051181426295,15159.764548632767,16136.359363036758,15967.444271041008
Entre Ríos,2024-08-01,989422.2454337402,6883.4412,6922.6205,Pampeana,14373.947807293542,14292.596935419764,15101.492371141981,14943.822745507783
Formosa,2024-08-01,910282.2466120304,6883.4412,6973.5358,NEA,13224.23218508833,13053.38170934794,13971.794433375522,13496.703491403661
Jujuy,2024-08-01,1025422.6652186402,6883.4412,6946.3272,NOA,14896.948131388703,14762.084130137726,15973.174085656734,15691.04789674209
La Pampa,2024-08-01,1069184.3568244248,6883.4412,6922.6205,Pampeana,15532.701242867082,15444.792283852981,16209.329025849667,16040.665224410795
La Rioja,2024-08-01,924338.0213398496,6883.4412,6946.3272,NOA,13428.429102290429,13306.859794048423,13433.314782777148,13197.150903047124
Mendoza,2024-08-01,996539.3629794584,6883.4412,7075.603,Cuyo,14477.342567834507,14084.161632294214,14836.613381271944,14522.64753907578
Misiones,2024-08-01,823735.4424752512,6883.4412,6973.5358,NEA,11966.91332926983,11812.30678525019,12427.855499089068,12004.154417437581
Neuquén,2024-08-01,2236146.6541686123,6883.4412,6797.2162,Patagonia,32485.88299364876,32897.97747155096,33147.46448870603,33723.28008991364
Río Negro,2024-08-01,1297475.876977996,6883.4412,6797.2162,Patagonia,18849.233098381024,19088.3420329928,18944.159750783154,19273.075460043292
Salta,2024-08-01,1063978.8819482508,6883.4412,6946.3272,NOA,15457.078095593388,15317.143165214717,15956.92868620995,15683.50660358538
San Juan,2024-08-01,1021883.8196104234,6883.4412,7075.603,Cuyo,14845.53713643146,14442.356638867719,16061.170211680917,15718.295139202588
San Luis,2024-08-01,1131284.0145353468,6883.4412,7075.603,Cuyo,16434.861309418124,15988.517367853265,17018.132123287418,16656.49302696058
Santa Cruz,2024-08-01,2493067.2354000006,6883.4412,6797.2162,Patagonia,36218.326894402766,36677.76869301289,35431.088668758035,36039.67782887359
Santa Fe,2024-08-01,1170823.4684640018,6883.4412,6922.6205,Pampeana,17009.275367442693,16913.009581617276,17686.15781498515,17501.444079297
Santiago del Estero,2024-08-01,771940.7821645224,6883.4412,6946.3272,NOA,11214.46032203373,11112.93435996684,11873.211178134605,11663.039793513015
Tierra del Fuego,2024-08-01,1679499.6752149314,6883.4412,6797.2162,Patagonia,24399.128668592846,24708.639916660755,25749.26453651211,26198.404893503714
Tucumán,2024-08-01,838887.5203917881,6883.4412,6946.3272,NOA,12187.03691972829,12076.706095730535,13170.521825683141,12933.484446414892
Buenos Aires,2024-09-01,1303347.596015269,7122.2421,7076.041,GBA,18299.68116381875,18419.16399318869,18769.30629931737,19029.148052007728
C.A.B.A.,2024-09-01,1536617.8792086344,7122.2421,7076.041,GBA,21574.917808657956,21715.785411766756,23087.400503014753,23410.009439519006
Catamarca,2024-09-01,1052065.136322476,7122.2421,7183.8907,NOA,14771.544150717313,14644.782058313835,15176.77957900053,14953.360171852742
Chaco,2024-09-01,927792.1334767408,7122.2421,7201.2697,NEA,13026.686266066983,12883.729843873794,13590.673384715812,13182.431002859317
Chubut,2024-09-01,2085736.3176270311,7122.2421,7050.5061,Patagonia,29284.82756331789,29582.788640194656,30213.575561823207,30734.736390265745
Corrientes,2024-09-01,907351.6381825682,7122.2421,7201.2697,NEA,12739.691033285266,12599.884131302128,13323.126228560412,12918.694262518562
Córdoba,2024-09-01,1091703.922794593,7122.2421,7145.0798,Pampeana,15328.0934215167,15279.100490866358,16084.507364862204,15925.846834221587
Entre Ríos,2024-09-01,1018274.8623436908,7122.2421,7145.0798,Pampeana,14297.111050798045,14251.41343199121,15063.591491386505,14915.373831113457
Formosa,2024-09-01,941122.8372100992,7122.2421,7201.2697,NEA,13213.856310923484,13068.845862141496,13890.281028548476,13468.768163625575
Jujuy,2024-09-01,1094780.8020285068,7122.2421,7183.8907,NOA,15371.294413433472,15239.385560647614,15877.709795459805,15641.44458606978
La Pampa,2024-09-01,1103306.826079868,7122.2421,7145.0798,Pampeana,15491.004245416874,15441.490605603425,16151.132340630136,15992.894581010603
La Rioja,2024-09-01,961453.6778853516,7122.2421,7183.8907,NOA,13499.311935568036,13383.467511349409,13402.895144750524,13204.8006044959
Mendoza,2024-09-01,1045486.9477165344,7122.2421,7290.1216,Cuyo,14679.18294600705,14341.14552652365,14829.59492621778,14517.372322268167
Misiones,2024-09-01,858886.2989511966,7122.2421,7201.2697,NEA,12059.212350436621,11926.873103380598,12405.843428129707,12028.130618023517
Neuquén,2024-09-01,2302708.2394364607,7122.2421,7050.5061,Patagonia,32331.226699475163,32660.183634710433,33207.46513298102,33782.95571778312
Río Negro,2024-09-01,1355153.282504405,7122.2421,7050.5061,Patagonia,19027.060067284216,19220.652578463905,18970.561109974424,19299.191733696633
Salta,2024-09-01,1100665.886219479,7122.2421,7183.8907,NOA,15453.924070054833,15321.306130388079,15958.4968418453,15727.15307860688
San Juan,2024-09-01,1057941.9700126008,7122.2421,7290.1216,Cuyo,14854.05796599642,14511.993462668726,16046.948499098975,15706.010538810646
San Luis,2024-09-01,1170935.6421368662,7122.2421,7290.1216,Cuyo,16440.548154588374,16061.949393777822,17000.316265380323,16640.87163092083
Santa Cruz,2024-09-01,2443859.7808825704,7122.2421,7050.5061,Patagonia,34313.068084031715,34662.189440309405,35360.873962893165,35967.708325699605
Santa Fe,2024-09-01,1201094.7042411305,7122.2421,7145.0798,Pampeana,16863.997142713393,16810.095028485623,17653.412298403564,17479.71851588564
Santiago del Estero,2024-09-01,801025.344915654,7122.2421,7183.8907,NOA,11246.81432712957,11150.299724293605,11764.825736635927,11589.80152682278
Tierra del Fuego,2024-09-01,1739109.3011802377,7122.2421,7050.5061,Patagonia,24418.00316195707,24666.446302063872,25745.33152092955,26193.70784119099
Tucumán,2024-09-01,883904.8699017336,7122.2421,7183.8907,NOA,12410.48615718544,12303.985497743355,13104.572873347046,12904.10315157355
Buenos Aires,2024-10-01,1345280.9991260176,7313.9542,7275.6042,GBA,18393.347324023678,18490.299391575172,18754.232117730848,18991.350011092905
C.A.B.A.,2024-10-01,1611982.831557038,7313.9542,7275.6042,GBA,22039.826713121038,22155.999519009543,23040.23809405217,23335.03906545345
Catamarca,2024-10-01,1138133.8135780285,7313.9542,7367.1801,NOA,15561.128528505531,15448.703549110038,15266.201063858172,15077.020879168656
Chaco,2024-10-01,986743.0844509456,7313.9542,7385.7948,NEA,13491.23958762205,13360.01217432883,13602.391880973697,13236.118357989895
Chubut,2024-10-01,2156694.9443367333,7313.9542,7278.5056,Patagonia,29487.400185480154,29631.013052139893,30241.165542208913,30745.850090849726
Corrientes,2024-10-01,969990.3821374656,7313.9542,7385.7948,NEA,13262.188354111728,13133.188890347532,13327.89883644761,12965.04402425126
Córdoba,2024-10-01,1165635.4780534364,7313.9542,7328.3831,Pampeana,15937.144890153078,15905.766144423267,16091.918253529431,15944.93495556908
Entre Ríos,2024-10-01,1084029.1497770466,7313.9542,7328.3831,Pampeana,14821.38279970425,14792.200885036245,15065.700011275634,14928.393824952318
Formosa,2024-10-01,1012599.2450011276,7313.9542,7385.7948,NEA,13844.75780558111,13710.091769691837,13882.540511077492,13505.036161894308
Jujuy,2024-10-01,1129819.5179460042,7313.9542,7367.1801,NOA,15447.45136558285,15335.84767319594,15767.518635878643,15572.428753272692
La Pampa,2024-10-01,1172060.8399214493,7313.9542,7328.3831,Pampeana,16024.99561620784,15993.4439006259,16165.842832061071,16019.268121374309
La Rioja,2024-10-01,1028833.191563738,7313.9542,7367.1801,NOA,14066.716353839596,13965.08810153478,13427.611674469343,13262.495101869625
Mendoza,2024-10-01,1096182.2002933528,7313.9542,7453.7437,Cuyo,14987.545318418219,14706.464890835363,14858.674586244808,14542.501256974772
Misiones,2024-10-01,941293.497959142,7313.9542,7385.7948,NEA,12869.830357416538,12744.64730538062,12405.557704810039,12068.425822009045
Neuquén,2024-10-01,2445336.6999279805,7313.9542,7278.5056,Patagonia,33433.853057597495,33596.68638474332,33335.5057326329,33893.447662178485
Río Negro,2024-10-01,1447019.0698414664,7313.9542,7278.5056,Patagonia,19784.360556174473,19880.716583380334,19037.044086439382,19355.181664386102
Salta,2024-10-01,1174638.3705500255,7313.9542,7367.1801,NOA,16060.236890053611,15944.205986630157,15975.345370905126,15782.063881682836
San Juan,2024-10-01,1120145.8608316921,7313.9542,7453.7437,Cuyo,15315.18834000481,15027.963207692426,16050.749495425476,15706.188106876123
San Luis,2024-10-01,1225882.6716271448,7313.9542,7453.7437,Cuyo,16760.8743246867,16446.536411322337,17010.116893908267,16646.616752522517
Santa Cruz,2024-10-01,2408794.981213023,7313.9542,7278.5056,Patagonia,32934.23660231593,33094.63664097508,35299.97487717437,35887.33333562015
Santa Fe,2024-10-01,1276253.0453421234,7313.9542,7328.3831,Pampeana,17449.562992096988,17415.206436766704,17660.885641269728,17499.984183316144
Santiago del Estero,2024-10-01,845325.0707704492,7313.9542,7367.1801,NOA,11557.702545778167,11474.201245201666,11715.219429887482,11569.816301577835
Tierra del Fuego,2024-10-01,1835066.3865442777,7313.9542,7278.5056,Patagonia,25089.93543525714,25212.131272445233,25783.882231678777,26218.415867893695
Tucumán,2024-10-01,981199.3260539044,7313.9542,7367.1801,NOA,13415.442580347362,13318.519606353922,13082.713074340225,12915.335436836029
Buenos Aires,2024-11-01,1362317.6246470285,7491.4314,7464.8667,GBA,18185.01100666861,18249.72473583525,18769.97979955506,18983.930277849064
C.A.B.A.,2024-11-01,1659656.0396212833,7491.4314,7464.8667,GBA,22154.05776286336,22232.895861640547,23044.347937233,23310.637899220917
Catamarca,2024-11-01,1141417.6761751715,7491.4314,7509.1195,NOA,15236.309527911735,15200.419652066685,15337.091369876744,15177.89648176002
Chaco,2024-11-01,1014546.7280391228,7491.4314,7516.9946,NEA,13542.762041966009,13496.706889201741,13613.65729376886,13296.818869277755
Chubut,2024-11-01,2277964.195435403,7491.4314,7517.8953,Patagonia,30407.596009427554,30300.557596690698,30437.72624990682,30888.00442999344
Corrientes,2024-11-01,1004341.1376691172,7491.4314,7516.9946,NEA,13406.53186344491,13360.939991484327,13334.328404951159,13020.636581640789
Córdoba,2024-11-01,1183015.5163966608,7491.4314,7497.9411,Pampeana,15791.581784979848,15777.871559922774,16108.630903248946,15976.853503058615
Entre Ríos,2024-11-01,1106707.014580255,7491.4314,7497.9411,Pampeana,14772.971352047018,14760.14548287469,15087.231474015762,14964.076154101353
Formosa,2024-11-01,1063738.7260709554,7491.4314,7516.9946,NEA,14199.405551133463,14151.11733711975,13877.396747557144,13552.532877728067
Jujuy,2024-11-01,1153275.2047261628,7491.4314,7509.1195,NOA,15394.590741712762,15358.328026690251,15776.567159730883,15613.49544763346
La Pampa,2024-11-01,1213200.117506961,7491.4314,7497.9411,Pampeana,16194.503463075975,16180.443422087714,16212.877418999555,16081.5204105809
La Rioja,2024-11-01,1062635.4437348242,7491.4314,7509.1195,NOA,14184.678294388761,14151.265587594182,13454.376879409698,13318.255157326941
Mendoza,2024-11-01,1110616.736159877,7491.4314,7613.0943,Cuyo,14825.16059827868,14588.243523528627,14891.760646634972,14574.48275942851
Misiones,2024-11-01,961856.9158122884,7491.4314,7516.9946,NEA,12839.427666817966,12795.764357902937,12421.55265924143,12131.035094339479
Neuquén,2024-11-01,2622249.5506852614,7491.4314,7517.8953,Patagonia,35003.3179331424,34880.10202383719,33677.303655070216,34174.864618755
Río Negro,2024-11-01,1465946.138589247,7491.4314,7517.8953,Patagonia,19568.304911518604,19499.422113383873,19157.54806987324,19440.55677488618
Salta,2024-11-01,1198017.2676143248,7491.4314,7509.1195,NOA,15991.833918606326,15954.16436793055,16026.322714249838,15865.157858240054
San Juan,2024-11-01,1167934.3067915875,7491.4314,7613.0943,Cuyo,15590.268994408563,15341.124919358841,16052.787989087763,15707.572801662935
San Luis,2024-11-01,1232019.5137061374,7491.4314,7613.0943,Cuyo,16445.715750746076,16182.901001320022,17022.249899713024,16657.905335666386
Santa Cruz,2024-11-01,2497840.7837762386,7491.4314,7517.8953,Patagonia,33342.63707969399,33225.2669676876,35442.73390424578,35969.0183052462
Santa Fe,2024-11-01,1293367.8958178463,7491.4314,7497.9411,Pampeana,17264.62977179296,17249.640648922228,17677.20068904353,17532.948163273504
Santiago del Estero,2024-11-01,873410.8498083118,7491.4314,7509.1195,NOA,11658.797940915694,11631.335069422079,11683.714181817038,11563.61453483536
Tierra del Fuego,2024-11-01,1889536.515678704,7491.4314,7517.8953,Patagonia,25222.63656687431,25133.84983798197,25801.406001794392,26187.978523783346
Tucumán,2024-11-01,1024145.8777671212,7491.4314,7509.1195,NOA,13670.897096743369,13638.694626808394,13085.598898589238,12946.796089285657
Buenos Aires,2024-12-01,2059470.404083297,7694.0075,7678.7745,GBA,26767.200370980885,26820.30061025098,19074.16191364139,19249.875633371325
C.A.B.A.,2024-12-01,2481082.220701693,7694.0075,7678.7745,GBA,32246.943100870296,32310.91394468861,23381.280943602815,23600.852614810512
Catamarca,2024-12-01,1731868.8203580396,7694.0075,7713.1412,NOA,22509.32066752001,22453.482640224964,15686.688424270227,15562.013800490206
Chaco,2024-12-01,1508523.5664020518,7694.0075,7737.2547,NEA,19606.47382267371,19496.88390640742,13845.841928296708,13616.750569222113
Chubut,2024-12-01,3284441.519172991,7694.0075,7717.0881,Patagonia,42688.306700675705,42560.63267144755,30990.553964267572,31343.21502160245
Corrientes,2024-12-01,1475671.9906838764,7694.0075,7737.2547,NEA,19179.49768938848,19072.29434600203,13511.45041037248,13287.051008665147
Córdoba,2024-12-01,1826425.8226534135,7694.0075,7687.276,Pampeana,23738.29012583382,23759.076981929797,16380.856205199574,16275.391198482015
Entre Ríos,2024-12-01,1691806.6209782318,7694.0075,7687.276,Pampeana,21988.627135835675,22007.881868404773,15359.358573574731,15260.288571460096
Formosa,2024-12-01,1552792.8589053943,7694.0075,7737.2547,NEA,20181.847482022786,20069.041528455746,14103.204327394205,13869.574255394169
Jujuy,2024-12-01,1682407.8553241582,7694.0075,7713.1412,NOA,21866.470175966926,21812.226843768374,15962.519665467571,15836.926440627292
La Pampa,2024-12-01,1820347.8995144032,7694.0075,7687.276,Pampeana,23659.29458106719,23680.01226330892,16509.524540011655,16404.027432715306
La Rioja,2024-12-01,1631929.910835557,7694.0075,7713.1412,NOA,21210.401872308506,21157.786024137054,13724.814286779218,13622.73483689015
Mendoza,2024-12-01,1631801.6222663647,7694.0075,7788.672,Cuyo,21208.734489358958,20950.96086041837,15144.457088662042,14833.686451923604
Misiones,2024-12-01,1436353.8096750148,7694.0075,7737.2547,NEA,18668.474259675662,18564.12726952125,12678.864730873234,12469.391833919351
Neuquén,2024-12-01,3704000.5220048646,7694.0075,7717.0881,Patagonia,48141.36874710435,47997.38546466594,34429.302012764645,34820.49752941021
Río Negro,2024-12-01,2155790.86445449,7694.0075,7717.0881,Patagonia,28019.089719557593,27935.28901729773,19601.75565958456,19823.04696706399
