jurisdiccion,subrubro,tipo_fila,fecha,anio,exportaciones_millones_usd,provisorio,la_rioja_region
Río Negro,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2017-01-01,2017,12.574196,FALSE,1. Resto país
Río Negro,Carnes y sus preparados,subrubro,2017-01-01,2017,15.885692,FALSE,1. Resto país
Río Negro,Frutas frescas,subrubro,2017-01-01,2017,274.413076,FALSE,1. Resto país
Río Negro,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,2017-01-01,2017,17.987767,FALSE,1. Resto país
Río Negro,Petróleo crudo,subrubro,2017-01-01,2017,NA,FALSE,1. Resto país
Río Negro,"Preparados de hortalizas, legumbres y frutas",subrubro,2017-01-01,2017,23.552323,FALSE,1. Resto país
Río Negro,Resto de productos,subrubro,2017-01-01,2017,34.26699,FALSE,1. Resto país
Río Negro,Total,total,2017-01-01,2017,378.680044,FALSE,1. Resto país
Salta,"Azúcar ,cacao y artículos de confitería",subrubro,2017-01-01,2017,25.243224,FALSE,2. NOA-Resto
Salta,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2017-01-01,2017,19.751508,FALSE,2. NOA-Resto
Salta,Cereales,subrubro,2017-01-01,2017,130.615104,FALSE,2. NOA-Resto
Salta,Hortalizas y legumbres sin elaborar,subrubro,2017-01-01,2017,257.694916,FALSE,2. NOA-Resto
Salta,"Piedras, metales preciosos y sus manufacturas, monedas",subrubro,2017-01-01,2017,0.035537,FALSE,2. NOA-Resto
Salta,"Preparados de hortalizas, legumbres y frutas",subrubro,2017-01-01,2017,16.307619,FALSE,2. NOA-Resto
Salta,Productos químicos y conexos,subrubro,2017-01-01,2017,76.414064,FALSE,2. NOA-Resto
Salta,Resto de productos,subrubro,2017-01-01,2017,119.441054,FALSE,2. NOA-Resto
Salta,Semillas y frutos oleaginosos,subrubro,2017-01-01,2017,73.52932,FALSE,2. NOA-Resto
Salta,Tabaco sin elaborar,subrubro,2017-01-01,2017,161.859011,FALSE,2. NOA-Resto
Salta,Total,total,2017-01-01,2017,880.891356,FALSE,2. NOA-Resto
San Juan,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2017-01-01,2017,32.948203,FALSE,1. Resto país
San Juan,Frutas frescas,subrubro,2017-01-01,2017,9.683867,FALSE,1. Resto país
San Juan,Frutas secas o procesadas,subrubro,2017-01-01,2017,46.646062,FALSE,1. Resto país
San Juan,Grasas y aceites,subrubro,2017-01-01,2017,38.604186,FALSE,1. Resto país
San Juan,Hortalizas y legumbres sin elaborar,subrubro,2017-01-01,2017,43.162739,FALSE,1. Resto país
San Juan,"Máquinas y aparatos, material eléctrico",subrubro,2017-01-01,2017,8.080772,FALSE,1. Resto país
San Juan,"Piedras, metales preciosos y sus manufacturas, monedas",subrubro,2017-01-01,2017,1077.651434,FALSE,1. Resto país
San Juan,"Preparados de hortalizas, legumbres y frutas",subrubro,2017-01-01,2017,52.964957,FALSE,1. Resto país
San Juan,Productos químicos y conexos,subrubro,2017-01-01,2017,58.427371,FALSE,1. Resto país
San Juan,Resto de productos,subrubro,2017-01-01,2017,60.97363,FALSE,1. Resto país
San Juan,Semillas y frutos oleaginosos,subrubro,2017-01-01,2017,11.081487,FALSE,1. Resto país
San Juan,Total,total,2017-01-01,2017,1440.22471,FALSE,1. Resto país
San Luis,Carnes y sus preparados,subrubro,2017-01-01,2017,86.363294,FALSE,1. Resto país
San Luis,Cereales,subrubro,2017-01-01,2017,204.379623,FALSE,1. Resto país
San Luis,Materias plásticas y sus manufacturas,subrubro,2017-01-01,2017,34.396012,FALSE,1. Resto país
San Luis,"Papel, cartón, impresos y publicaciones",subrubro,2017-01-01,2017,8.818906,FALSE,1. Resto país
San Luis,"Preparados de hortalizas, legumbres y frutas",subrubro,2017-01-01,2017,34.90094,FALSE,1. Resto país
San Luis,Productos de molinería y sus preparaciones,subrubro,2017-01-01,2017,21.352323,FALSE,1. Resto país
San Luis,Resto de productos,subrubro,2017-01-01,2017,138.695829,FALSE,1. Resto país
San Luis,Semillas y frutos oleaginosos,subrubro,2017-01-01,2017,57.995599,FALSE,1. Resto país
San Luis,Total,total,2017-01-01,2017,586.902527,FALSE,1. Resto país
Santa Cruz,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,2017-01-01,2017,0.954906,FALSE,1. Resto país
Santa Cruz,"Minerales metalíferos, escorias y cenizas",subrubro,2017-01-01,2017,123.274328,FALSE,1. Resto país
Santa Cruz,Pescados y mariscos sin elaborar,subrubro,2017-01-01,2017,460.026299,FALSE,1. Resto país
Santa Cruz,Petróleo crudo,subrubro,2017-01-01,2017,116.832832,FALSE,1. Resto país
Santa Cruz,"Piedras, metales preciosos y sus manufacturas, monedas",subrubro,2017-01-01,2017,1360.708275,FALSE,1. Resto país
Santa Cruz,Resto de productos,subrubro,2017-01-01,2017,24.025463,FALSE,1. Resto país
Santa Cruz,Total,total,2017-01-01,2017,2085.822102,FALSE,1. Resto país
Santa Fe,Carburantes,subrubro,2017-01-01,2017,53.276367,FALSE,1. Resto país
Santa Fe,Carnes y sus preparados,subrubro,2017-01-01,2017,420.671134,FALSE,1. Resto país
Santa Fe,Caucho y sus manufacturas,subrubro,2017-01-01,2017,26.569745,FALSE,1. Resto país
Santa Fe,Cereales,subrubro,2017-01-01,2017,874.38031,FALSE,1. Resto país
Santa Fe,Extractos curtientes y tintóreos,subrubro,2017-01-01,2017,40.146575,FALSE,1. Resto país
Santa Fe,Grasas y aceites,subrubro,2017-01-01,2017,2676.935855,FALSE,1. Resto país
Santa Fe,Material de transporte terrestre,subrubro,2017-01-01,2017,613.875146,FALSE,1. Resto país
Santa Fe,Metales comunes y sus manufacturas,subrubro,2017-01-01,2017,77.939176,FALSE,1. Resto país
Santa Fe,"Máquinas y aparatos, material eléctrico",subrubro,2017-01-01,2017,327.502302,FALSE,1. Resto país
Santa Fe,Pieles y cueros,subrubro,2017-01-01,2017,215.401029,FALSE,1. Resto país
Santa Fe,Productos de molinería y sus preparaciones,subrubro,2017-01-01,2017,75.832455,FALSE,1. Resto país
Santa Fe,Productos lácteos,subrubro,2017-01-01,2017,289.687033,FALSE,1. Resto país
Santa Fe,Productos químicos y conexos,subrubro,2017-01-01,2017,1223.368226,FALSE,1. Resto país
Santa Fe,Residuos y desperdicios de la industria alimentaria,subrubro,2017-01-01,2017,6169.554417,FALSE,1. Resto país
Santa Fe,Resto de productos,subrubro,2017-01-01,2017,177.522997,FALSE,1. Resto país
Santa Fe,Semillas y frutos oleaginosos,subrubro,2017-01-01,2017,498.370927,FALSE,1. Resto país
Santa Fe,Total,total,2017-01-01,2017,13761.033694,FALSE,1. Resto país
Santiago del Estero,Carnes y sus preparados,subrubro,2017-01-01,2017,15.311316,FALSE,2. NOA-Resto
Santiago del Estero,Cereales,subrubro,2017-01-01,2017,430.574388,FALSE,2. NOA-Resto
Santiago del Estero,Fibras de algodón,subrubro,2017-01-01,2017,26.293085,FALSE,2. NOA-Resto
Santiago del Estero,Hortalizas y legumbres sin elaborar,subrubro,2017-01-01,2017,117.382232,FALSE,2. NOA-Resto
Santiago del Estero,Resto de productos,subrubro,2017-01-01,2017,44.050587,FALSE,2. NOA-Resto
Santiago del Estero,Semillas y frutos oleaginosos,subrubro,2017-01-01,2017,159.940733,FALSE,2. NOA-Resto
Santiago del Estero,Total,total,2017-01-01,2017,793.552341,FALSE,2. NOA-Resto
Tierra del Fuego,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,2017-01-01,2017,26.341488,FALSE,1. Resto país
Tierra del Fuego,Pescados y mariscos elaborados,subrubro,2017-01-01,2017,19.699751,FALSE,1. Resto país
Tierra del Fuego,Pescados y mariscos sin elaborar,subrubro,2017-01-01,2017,69.749113,FALSE,1. Resto país
Tierra del Fuego,Petróleo crudo,subrubro,2017-01-01,2017,NA,FALSE,1. Resto país
Tierra del Fuego,Resto de productos,subrubro,2017-01-01,2017,46.168399,FALSE,1. Resto país
Tierra del Fuego,Total,total,2017-01-01,2017,161.95875,FALSE,1. Resto país
Tucumán,"Azúcar ,cacao y artículos de confitería",subrubro,2017-01-01,2017,95.84693,FALSE,2. NOA-Resto
Tucumán,Cereales,subrubro,2017-01-01,2017,41.216932,FALSE,2. NOA-Resto
Tucumán,Frutas frescas,subrubro,2017-01-01,2017,249.335686,FALSE,2. NOA-Resto
Tucumán,Frutas secas o procesadas,subrubro,2017-01-01,2017,9.3066,FALSE,2. NOA-Resto
Tucumán,Hortalizas y legumbres sin elaborar,subrubro,2017-01-01,2017,13.632195,FALSE,2. NOA-Resto
Tucumán,Material de transporte terrestre,subrubro,2017-01-01,2017,157.936122,FALSE,2. NOA-Resto
Tucumán,"Preparados de hortalizas, legumbres y frutas",subrubro,2017-01-01,2017,141.098413,FALSE,2. NOA-Resto
Tucumán,Productos químicos y conexos,subrubro,2017-01-01,2017,165.147977,FALSE,2. NOA-Resto
Tucumán,Residuos y desperdicios de la industria alimentaria,subrubro,2017-01-01,2017,110.130383,FALSE,2. NOA-Resto
Tucumán,Resto de productos,subrubro,2017-01-01,2017,43.063555,FALSE,2. NOA-Resto
Tucumán,Semillas y frutos oleaginosos,subrubro,2017-01-01,2017,24.669375,FALSE,2. NOA-Resto
Tucumán,Total,total,2017-01-01,2017,1051.384166,FALSE,2. NOA-Resto
Buenos Aires,"Azúcar ,cacao y artículos de confitería",subrubro,2018-01-01,2018,97.224652,FALSE,1. Resto país
Buenos Aires,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2018-01-01,2018,73.569861,FALSE,1. Resto país
Buenos Aires,Carburantes,subrubro,2018-01-01,2018,698.613831,FALSE,1. Resto país
Buenos Aires,Carnes y sus preparados,subrubro,2018-01-01,2018,1380.570919,FALSE,1. Resto país
Buenos Aires,Caucho y sus manufacturas,subrubro,2018-01-01,2018,216.939452,FALSE,1. Resto país
Buenos Aires,Cereales,subrubro,2018-01-01,2018,2971.547294,FALSE,1. Resto país
Buenos Aires,Gas de petróleo y otros hidrocarburos gaseosos,subrubro,2018-01-01,2018,396.757059,FALSE,1. Resto país
Buenos Aires,Grasas y aceites,subrubro,2018-01-01,2018,864.053601,FALSE,1. Resto país
Buenos Aires,Hortalizas y legumbres sin elaborar,subrubro,2018-01-01,2018,20.275485,FALSE,1. Resto país
Buenos Aires,"Manufacturas de piedra, yeso, vidrio, etc.",subrubro,2018-01-01,2018,70.210089,FALSE,1. Resto país
Buenos Aires,Material de transporte terrestre,subrubro,2018-01-01,2018,5380.45232,FALSE,1. Resto país
Buenos Aires,Materias plásticas y sus manufacturas,subrubro,2018-01-01,2018,810.78547,FALSE,1. Resto país
Buenos Aires,Metales comunes y sus manufacturas,subrubro,2018-01-01,2018,972.442559,FALSE,1. Resto país
Buenos Aires,Miel,subrubro,2018-01-01,2018,61.092576,FALSE,1. Resto país
Buenos Aires,"Máquinas y aparatos, material eléctrico",subrubro,2018-01-01,2018,482.801959,FALSE,1. Resto país
Buenos Aires,"Papel, cartón, impresos y publicaciones",subrubro,2018-01-01,2018,110.533709,FALSE,1. Resto país
Buenos Aires,Pescados y mariscos elaborados,subrubro,2018-01-01,2018,207.249751,FALSE,1. Resto país
Buenos Aires,Pescados y mariscos sin elaborar,subrubro,2018-01-01,2018,362.113213,FALSE,1. Resto país
Buenos Aires,Pieles y cueros,subrubro,2018-01-01,2018,403.281844,FALSE,1. Resto país
Buenos Aires,"Preparados de hortalizas, legumbres y frutas",subrubro,2018-01-01,2018,173.916419,FALSE,1. Resto país
Buenos Aires,Productos de molinería y sus preparaciones,subrubro,2018-01-01,2018,489.737637,FALSE,1. Resto país
Buenos Aires,Productos lácteos,subrubro,2018-01-01,2018,127.491006,FALSE,1. Resto país
Buenos Aires,Productos químicos y conexos,subrubro,2018-01-01,2018,1982.317664,FALSE,1. Resto país
Buenos Aires,Residuos y desperdicios de la industria alimentaria,subrubro,2018-01-01,2018,1596.477041,FALSE,1. Resto país
Buenos Aires,Resto de productos,subrubro,2018-01-01,2018,687.168948,FALSE,1. Resto país
Buenos Aires,Semillas y frutos oleaginosos,subrubro,2018-01-01,2018,538.555495,FALSE,1. Resto país
Buenos Aires,Textiles y confecciones,subrubro,2018-01-01,2018,116.529545,FALSE,1. Resto país
Buenos Aires,Total,total,2018-01-01,2018,21292.7094,FALSE,1. Resto país
C.A.B.A.,Carnes y sus preparados,subrubro,2018-01-01,2018,NA,FALSE,1. Resto país
C.A.B.A.,"Máquinas y aparatos, material eléctrico",subrubro,2018-01-01,2018,13.978192,FALSE,1. Resto país
C.A.B.A.,"Papel, cartón, impresos y publicaciones",subrubro,2018-01-01,2018,5.157657,FALSE,1. Resto país
C.A.B.A.,Pieles y cueros,subrubro,2018-01-01,2018,43.468224,FALSE,1. Resto país
C.A.B.A.,Productos de molinería y sus preparaciones,subrubro,2018-01-01,2018,6.642965,FALSE,1. Resto país
C.A.B.A.,Productos químicos y conexos,subrubro,2018-01-01,2018,202.114773,FALSE,1. Resto país
C.A.B.A.,Resto de productos,subrubro,2018-01-01,2018,NA,FALSE,1. Resto país
C.A.B.A.,Total,total,2018-01-01,2018,323.992888,FALSE,1. Resto país
Catamarca,"Azúcar ,cacao y artículos de confitería",subrubro,2018-01-01,2018,NA,FALSE,2. NOA-Resto
Catamarca,Cereales,subrubro,2018-01-01,2018,11.888161,FALSE,2. NOA-Resto
Catamarca,Frutas frescas,subrubro,2018-01-01,2018,1.398434,FALSE,2. NOA-Resto
Catamarca,Grasas y aceites,subrubro,2018-01-01,2018,3.182857,FALSE,2. NOA-Resto
Catamarca,Hortalizas y legumbres sin elaborar,subrubro,2018-01-01,2018,0.864857,FALSE,2. NOA-Resto
Catamarca,"Piedras, metales preciosos y sus manufacturas, monedas",subrubro,2018-01-01,2018,51.171205,FALSE,2. NOA-Resto
Catamarca,Productos químicos y conexos,subrubro,2018-01-01,2018,106.283894,FALSE,2. NOA-Resto
Catamarca,Resto de productos,subrubro,2018-01-01,2018,NA,FALSE,2. NOA-Resto
Catamarca,Semillas y frutos oleaginosos,subrubro,2018-01-01,2018,3.667961,FALSE,2. NOA-Resto
Catamarca,Tabaco sin elaborar,subrubro,2018-01-01,2018,1.386926,FALSE,2. NOA-Resto
Catamarca,Total,total,2018-01-01,2018,469.244821,FALSE,2. NOA-Resto
Chaco,Cereales,subrubro,2018-01-01,2018,132.708844,FALSE,1. Resto país
Chaco,Extractos curtientes y tintóreos,subrubro,2018-01-01,2018,NA,FALSE,1. Resto país
Chaco,Fibras de algodón,subrubro,2018-01-01,2018,54.067352,FALSE,1. Resto país
Chaco,Resto de productos,subrubro,2018-01-01,2018,NA,FALSE,1. Resto país
Chaco,Semillas y frutos oleaginosos,subrubro,2018-01-01,2018,38.506265,FALSE,1. Resto país
Chaco,Total,total,2018-01-01,2018,312.947373,FALSE,1. Resto país
Chubut,Lanas elaboradas,subrubro,2018-01-01,2018,136.483141,FALSE,1. Resto país
Chubut,Lanas sucias,subrubro,2018-01-01,2018,61.529764,FALSE,1. Resto país
Chubut,Metales comunes y sus manufacturas,subrubro,2018-01-01,2018,875.897378,FALSE,1. Resto país
Chubut,Pescados y mariscos elaborados,subrubro,2018-01-01,2018,26.550311,FALSE,1. Resto país
Chubut,Pescados y mariscos sin elaborar,subrubro,2018-01-01,2018,817.646199,FALSE,1. Resto país
Chubut,Petróleo crudo,subrubro,2018-01-01,2018,1194.668903,FALSE,1. Resto país
Chubut,Resto de productos,subrubro,2018-01-01,2018,22.994648,FALSE,1. Resto país
Chubut,Total,total,2018-01-01,2018,3135.770344,FALSE,1. Resto país
Corrientes,"Café, té, yerba mate y especias",subrubro,2018-01-01,2018,18.969075,FALSE,1. Resto país
Corrientes,Cereales,subrubro,2018-01-01,2018,87.138453,FALSE,1. Resto país
Corrientes,Frutas frescas,subrubro,2018-01-01,2018,34.468324,FALSE,1. Resto país
Corrientes,"Preparados de hortalizas, legumbres y frutas",subrubro,2018-01-01,2018,4.357642,FALSE,1. Resto país
Corrientes,Productos químicos y conexos,subrubro,2018-01-01,2018,7.755818,FALSE,1. Resto país
Corrientes,Resto de productos,subrubro,2018-01-01,2018,75.825667,FALSE,1. Resto país
Corrientes,Total,total,2018-01-01,2018,228.51498,FALSE,1. Resto país
Córdoba,"Azúcar ,cacao y artículos de confitería",subrubro,2018-01-01,2018,49.709918,FALSE,1. Resto país
Córdoba,Carnes y sus preparados,subrubro,2018-01-01,2018,82.391081,FALSE,1. Resto país
Córdoba,Cereales,subrubro,2018-01-01,2018,1853.588406,FALSE,1. Resto país
Córdoba,Extractos curtientes y tintóreos,subrubro,2018-01-01,2018,97.785924,FALSE,1. Resto país
Córdoba,Grasas y aceites,subrubro,2018-01-01,2018,678.956646,FALSE,1. Resto país
Córdoba,Hortalizas y legumbres sin elaborar,subrubro,2018-01-01,2018,62.094504,FALSE,1. Resto país
Córdoba,Material de transporte terrestre,subrubro,2018-01-01,2018,1241.864217,FALSE,1. Resto país
Córdoba,Materias plásticas y sus manufacturas,subrubro,2018-01-01,2018,27.855105,FALSE,1. Resto país
Córdoba,"Máquinas y aparatos, material eléctrico",subrubro,2018-01-01,2018,211.427586,FALSE,1. Resto país
Córdoba,"Preparados de hortalizas, legumbres y frutas",subrubro,2018-01-01,2018,443.712145,FALSE,1. Resto país
Córdoba,Productos de molinería y sus preparaciones,subrubro,2018-01-01,2018,48.921289,FALSE,1. Resto país
Córdoba,Productos lácteos,subrubro,2018-01-01,2018,246.844463,FALSE,1. Resto país
Córdoba,Productos químicos y conexos,subrubro,2018-01-01,2018,193.758245,FALSE,1. Resto país
Córdoba,Residuos y desperdicios de la industria alimentaria,subrubro,2018-01-01,2018,1921.074176,FALSE,1. Resto país
Córdoba,Resto de productos,subrubro,2018-01-01,2018,131.293475,FALSE,1. Resto país
Córdoba,Semillas y frutos oleaginosos,subrubro,2018-01-01,2018,563.114154,FALSE,1. Resto país
Córdoba,Total,total,2018-01-01,2018,7854.391333,FALSE,1. Resto país
Entre Ríos,Carnes y sus preparados,subrubro,2018-01-01,2018,307.87517,FALSE,1. Resto país
Entre Ríos,Cereales,subrubro,2018-01-01,2018,517.401605,FALSE,1. Resto país
Entre Ríos,Energía eléctrica,subrubro,2018-01-01,2018,NA,FALSE,1. Resto país
Entre Ríos,Frutas frescas,subrubro,2018-01-01,2018,68.987862,FALSE,1. Resto país
Entre Ríos,Miel,subrubro,2018-01-01,2018,40.237681,FALSE,1. Resto país
Entre Ríos,Productos de molinería y sus preparaciones,subrubro,2018-01-01,2018,42.44249,FALSE,1. Resto país
Entre Ríos,Productos lácteos,subrubro,2018-01-01,2018,51.519468,FALSE,1. Resto país
Entre Ríos,Productos químicos y conexos,subrubro,2018-01-01,2018,74.022679,FALSE,1. Resto país
Entre Ríos,Resto de productos,subrubro,2018-01-01,2018,NA,FALSE,1. Resto país
Entre Ríos,Semillas y frutos oleaginosos,subrubro,2018-01-01,2018,92.443723,FALSE,1. Resto país
Entre Ríos,Total,total,2018-01-01,2018,1355.755785,FALSE,1. Resto país
Formosa,Cereales,subrubro,2018-01-01,2018,15.499594,FALSE,1. Resto país
Formosa,Extractos curtientes y tintóreos,subrubro,2018-01-01,2018,NA,FALSE,1. Resto país
Formosa,Fibras de algodón,subrubro,2018-01-01,2018,2.650195,FALSE,1. Resto país
Formosa,Otros productos de origen animal,subrubro,2018-01-01,2018,NA,FALSE,1. Resto país
Formosa,Productos químicos y conexos,subrubro,2018-01-01,2018,NA,FALSE,1. Resto país
Formosa,Resto de productos,subrubro,2018-01-01,2018,12.694722,FALSE,1. Resto país
Formosa,Total,total,2018-01-01,2018,45.246121,FALSE,1. Resto país
Jujuy,"Azúcar ,cacao y artículos de confitería",subrubro,2018-01-01,2018,NA,FALSE,2. NOA-Resto
Jujuy,Frutas frescas,subrubro,2018-01-01,2018,15.906693,FALSE,2. NOA-Resto
Jujuy,Hortalizas y legumbres sin elaborar,subrubro,2018-01-01,2018,13.048692,FALSE,2. NOA-Resto
Jujuy,"Minerales metalíferos, escorias y cenizas",subrubro,2018-01-01,2018,112.030968,FALSE,2. NOA-Resto
Jujuy,"Papel, cartón, impresos y publicaciones",subrubro,2018-01-01,2018,17.06063,FALSE,2. NOA-Resto
Jujuy,Productos de molinería y sus preparaciones,subrubro,2018-01-01,2018,12.441945,FALSE,2. NOA-Resto
Jujuy,Productos químicos y conexos,subrubro,2018-01-01,2018,165.856532,FALSE,2. NOA-Resto
Jujuy,Resto de productos,subrubro,2018-01-01,2018,81.175023,FALSE,2. NOA-Resto
Jujuy,Tabaco sin elaborar,subrubro,2018-01-01,2018,NA,FALSE,2. NOA-Resto
Jujuy,Total,total,2018-01-01,2018,486.158487,FALSE,2. NOA-Resto
La Pampa,Carnes y sus preparados,subrubro,2018-01-01,2018,56.091256,FALSE,1. Resto país
La Pampa,Cereales,subrubro,2018-01-01,2018,278.502573,FALSE,1. Resto país
La Pampa,Grasas y aceites,subrubro,2018-01-01,2018,9.330447,FALSE,1. Resto país
La Pampa,"Manufacturas de piedra, yeso, vidrio, etc.",subrubro,2018-01-01,2018,NA,FALSE,1. Resto país
La Pampa,Miel,subrubro,2018-01-01,2018,13.354143,FALSE,1. Resto país
La Pampa,Resto de productos,subrubro,2018-01-01,2018,NA,FALSE,1. Resto país
La Pampa,Semillas y frutos oleaginosos,subrubro,2018-01-01,2018,52.208709,FALSE,1. Resto país
La Pampa,Total,total,2018-01-01,2018,417.465262,FALSE,1. Resto país
La Rioja,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2018-01-01,2018,16.016497,FALSE,3. La Rioja
La Rioja,Grasas y aceites,subrubro,2018-01-01,2018,28.536892,FALSE,3. La Rioja
La Rioja,"Papel, cartón, impresos y publicaciones",subrubro,2018-01-01,2018,60.129964,FALSE,3. La Rioja
La Rioja,"Preparados de hortalizas, legumbres y frutas",subrubro,2018-01-01,2018,42.724167,FALSE,3. La Rioja
La Rioja,Resto de productos,subrubro,2018-01-01,2018,76.5516,FALSE,3. La Rioja
La Rioja,Total,total,2018-01-01,2018,223.959119,FALSE,3. La Rioja
Mendoza,"Bebidas, líquidos alcohólicos y vinagre",subrubro,2018-01-01,2018,759.427163,FALSE,1. Resto país
